"Train Accuracy = 75.9999990463"
"Loss = 0.52592"
"name","description","tweet_text","link_color","sidebar_color","true label","predicted label","correct_prediction"
"am_yungpayne","Tryna make d doe. What's life without Grind? #Gunner. DL  #Oleju  http://t.co/DkapUZAVZT","Photos : See how Rooney celebrated his 30th birthday at the Hilton Hotel in Liverpool https://t.co/sazIXaIFsV via @OkGist","0084B4","C0DEED","0","1","False"
"NellieDeuce","Jesus said, A new command I give you: Love one another. As I have loved you, so you must love one another.","@tboylan89 All of the sudden you and Nicole were gone, and someone else was moving in. I hope you are doing well. Tell Nicole that we say Hi","4A913C","0","0","0","True"
"ohamira","so nasty and so rude","@_Benzee LOOOOOL she's the worst","0084B4","C0DEED","1","1","True"
"_johnburrows","Dad | Photographer | Builder of Pizza Ovens | I love it when a plan comes together. Views my own.","@Joe_Gatto me and my Mrs actually shouted ""Larrrrry"" at each other on our first date and neither of us knew the other liked the program _","0084B4","C0DEED","0","0","True"
"BishopIkedi1","The official Twitter handle for Bishop Ikedi's Blog..  Be Informed.. Be Inspired.. Be Entertained!","Conflicting stories between Borno state Governor and Army chief, on Boko Haram occupation https://t.co/lkYw3JnAXm","DD2E44","0","0","0","True"
"AlexClegg93","Northumbria University, 22","And to make it worse he flew all the way back from New York to do so. #taxcredits","2FC2EF","181A1E","0","0","True"
"CarmielleT","Instagram: carmiellecymone","I really just need to ask this question and get my answer and I'll be okay.","F70AC8","C0DEED","1","1","True"
"avneetbadwal","pity the fool who forgets the chain rule","today lukich complimented my haircut and i died.","DD2E44","C0DEED","1","1","True"
"jaisjinglebells","hakuna matata what a wonderful phrase","cant wait for the 13th and 14th november __","3795D4","FFFFFF","0","1","False"
"SianPrime","","@ODEONCinemas in Guildford with the family to watch #SPECTRE. Thanks to Sue for organising tickets through BOCSA (BOC Sports &amp; Social Club).","0084B4","C0DEED","1","1","True"
"KashwekaNyambe","","@people Did she survive and the kidnapper..?","0099B9","0","1","0","False"
"agaatafelix","  you may have my number, you can take my name but you'll never have my heart  ig: agaatafelix _/","so just call me if you want me cause you got me, and I'll show you how much I wanna be on your tattooed heart","50505","0","1","1","True"
"ArdithBordonaro","How to Quit Paying for Expensive Medical Visits and Fake Fixes, and Eliminate His Frustrating, Nagging and Constantly Repeating Low Back Pain.","Flexible Diet Plan: Revealed for the first time, secret methods for losing weight, without having to give up_ https://t.co/yGQYYVCYKi","0000FF","C0DEED","1","0","False"
"_Bousquet_","","The perfect season _ #_ @Starbucks https://t.co/CFf06PB140","F23A3A","FFFFFF","1","1","True"
"therebelden","","all short sleeve and tanks are on sale!!!  prices range from $5-$9.95.  website is updated as well!!!","2FC2EF","181A1E","0","1","False"
"feros_vazquez","","Emotional Anti-bullying Ad Asks Who Will Stop The Bullying? https://t.co/1tCbLQh77a","0084B4","C0DEED","1","1","True"
"hanns_haley","_ _/ _ __","My birthday is on Wednesday and I'm not really sure how to feel about it _","0084B4","C0DEED","1","1","True"
"ralphsutton","Follow me for Recording Engineering ~ Music Production ~ Music Publishing tips. I'm Always Leaning More, Doing More, and Creating More for Myself and Others.","Want too know The State Of Music Earnings and How To Get Your Money? https://t.co/6lBxozBisr https://t.co/JlVRWqtJ6c","0084B4","FFFFFF","0","0","True"
"Havik_k_geminis","#teamhomo #teamgemini  #keepsitreal IG:soul_damn_liloqui   KIK: _hav_","Photoset: noodlesandbeef: Trying on the new Mr S assless singlet_ Not a lot of package space_but plenty of... https://t.co/Yq5eL6nRXd","9999","FFFFFF","0","0","True"
"EsmarlyneG","Dominican | Ig - esmarlyne__  5/12/14_ A&E & M&H","I was literally about to pass out on the bus","0084B4","C0DEED","1","1","True"
"chanyeorrr","I don't accept your mayo tears.| female | Dragging your problematic faves | 2014","@chanyeorrr she brought up points such as the dancers tried out, there was a white woman twerkin, and black women were in other frames","FF0000","FFFFFF","1","1","True"
"NoJihad","","New video message from The Islamic State: Oh Jews, We Are Coming  Wilyat Khursn https://t.co/LAwUdpgbJC #opisrael #stopjihad 25000 d_","0084B4","C0DEED","1","1","True"
"StupidPoison","[[the first rule of fight club is you do not talk about fight club]]","Will you join in our crusade? Who will be strong and stand with me? Beyond the barriCADE IS THERE A WORLD YOU LONG TO SEE??","592FCC","0","1","1","True"
"chloejgalbraith","Chicken nugget and Backstreet Boys enthusiast.","Google Talking Heads phone cases and one direction ones come up... No thank u Satan","ABB8C2","0","1","1","True"
"Chirag__Gadhvi","Some say I'm a photographer who loves politics, music and football... #FeelTheBern #Corbyn4PM Instagram: https://t.co/GTbajEwcjU","Yes @George_Osborne needs to go back to drawing board and rethink his morality in all of this. Scrap the cuts and start being fair!","0084B4","FFFFFF","0","0","True"
"MozzeyFlaco","Arsenal in ma Blood weed in ma mind.. #Stoner #Gooner.#HIP_HOP_IS_LIFE.#HUSTLER.","Breaking Sunderland is indanger of losing their position at the bottom of the league table as Chelsea mounts pressure.","1F98C7","0","0","0","True"
"punkman761","hmu 5555555555","The one day u make it on time and none of ur friends r here thanks 4 letting me and ur education down girls https://t.co/ojCQJDHBGd","0084B4","C0DEED","1","1","True"
"AnttiJPeltonen","Brand-Man / Writer-Man / Copy-Man / Cap-Man / Pac-Man / Cleaning-Man aka CBO at https://t.co/AxsOJtTEN8 / Fantastic in Finnish. Sometimes Lost in Translation.","The Pirlo of Today. Not quite sure if this is good Pirlo or bad Pirlo. #MLS  https://t.co/i5kuHcVQGn","3B94D9","FFFFFF","0","0","True"
"KaelaCherise","Karrueche's twin sister.","Being in love is a wonderful feeling if it's with the right person and the feeling is mutual.","0","FFFFFF","1","0","False"
"JAYDOTLIAS","Exotic Artist from ATL. Breaking down doors and taking no prisoners. If you like my music follow me, I WILL follow back. Like my fb page @jaydotlias. God Bles","The realist person I know, my boy #jr. I'm gonna make it happen for us! https://t.co/ChW2VSf3Oj","0084B4","C0DEED","0","0","True"
"_Brett__","I am THE RESPONDER.","@ProfAbelMendez Yep. I remember reading it was about 35% back then vs 21% now. Lots of fires, and bigger insects.","0099B9","5ED4DC","1","1","True"
"renzooo_07","Pathetic","The jacket and the braided hair __","3B94D9","0","0","0","True"
"GOLD_YYY","Ghana. London. Nottingham","@GenevieveBonsu ___ I'm at legacy right now and brrrruhhhh bruhhhh","4728D4","FFFFFF","1","1","True"
"nairajessyca","no  que  vid estej ssim to bo, ms o sorriso jud  melhorr!","I just claimed my Daily Bonus at 2020: My Country! Play every day and claim yours too! #MyCountry2020 https://t.co/sDc8tvs3El","B40B43","CC3366","1","1","True"
"evasurga","I am Grand Master of the Society of the Cat People Founded 886 CS, LV Cat Queen and Heiress to Thema: the Magicalbum. evasurga archive  go to catsociety cinpar","@MattKester @Nephys @MrFriendlyHappy @VIALEMICHE @kotesalviat @Aversehipster @mjuarezuno @sirencosplay @Xavgenper ......And it's gone!","D2691E","FFFFFF","1","1","True"
"____DreamTeam","","You gotta some big balls to spit on somebody Bruh that shit a get you kilt right there and then","CC3366","FFFFFF","0","1","False"
"MichelleBB","Marketing Exec at WSI, the professional division of The Weather Company. Always trying to balance work, motherhood and cycling!","A large scale weather event is a signal that triggers action. Precision and context matter - helping to determine where and how to act....","1F9FDB","0","1","1","True"
"G_Dicristofano","Cause I've got a jet black heart","I Just Voted for @5SOS for #ArtistOfTheYear Go Here https://t.co/p1Hj6bOE5Z and Vote for your favorite!  #AMAs","0084B4","C0DEED","1","1","True"
"ayetaytay11","Sissonville & Softball. 2015 State Champ __.","Literally just drove to my old house and tried to put up the garage door _","0084B4","C0DEED","1","1","True"
"__DjBrehhh__","if yeen got the sauce then your lost but you can also get lost in the sauce","Every time I have something good going with someone either I fuck it up or they do and now I'm just like fuck it ___","0084B4","C0DEED","0","0","True"
