"Train Accuracy = 59.9999964237"
"Loss = 0.719533"
"name","description","tweet_text","link_color","sidebar_color","true label","predicted label","correct_prediction"
"danipayneflesh","","#YoQuiero ganar los meet and greet conone direction!!!","0084B4","C0DEED","1","1","True"
"fuccidulcie","I think I'm gonna cum! I think I'm gonna cum! Watch mEE!","Chick lovely and leggy in some black stockings, model camgirl https://t.co/ARriNq6jZU https://t.co/IzgxBoSUjw","FD0FBF","0","1","1","True"
"krs21da","","One States Struggle to Make Ends Meet: Why Illinois Is Without a Budget https://t.co/DC8LfzBMmk","0084B4","C0DEED","1","0","False"
"MohammadNeshat","","The new iPad pro is out of this world!!! https://t.co/E8HF2MQnLY","0084B4","C0DEED","0","0","True"
"circa3005","brandy/atticus | 19 | sad and bi","@gothdjinn Rohan continues to be the village bicycle","F88379","0","1","1","True"
"BrianFrmThe5th","","Side nikka of the year __","0084B4","C0DEED","0","0","True"
"OWORUTIMILEHIN","Friend,brother,aspiring doctor,motivational speaker,someone you want to be with..IG: fuhrer_oworu #generationforchange#surgeon","The Impudence of Rabiu Kwakwanso and his Fulani brothers - by FFK: Written by Femi Fani-Kayode...Read below..I... https://t.co/RFKzxGcoPM","333333","C0DEED","0","1","False"
"_Leeeeeeeez","choosy","I've been dressing how I feel and how my hair looks ... Trash","0084B4","FFFFFF","1","0","False"
"kaylorswift13","2 BBA ACTG + MKTG. CPA. Campaign Law. Worked for Barack Obama!! Hillary Clinton is the only one who can seal his legacy. BLM. LGBT FRIENDLY","@CNN separation of church and state. Who cares about his faith. Not me","0084B4","C0DEED","1","1","True"
"CHICKENFlLLET","@blondesmgc: why does jaz keep talking about ashton working at kfc fucking stop","i just made a policy paper on the refugee crisis in israel basing it all on this one humanitarian org thats helping refugees in europe nice","ABB8C2","FFFFFF","0","0","True"
"shedaaaaaaa","","And i hate the fact that i miss you so much but i have to wait for couple of months _","0084B4","C0DEED","1","1","True"
"ChantelleHxxx","Hi boys and girls, Im on here for fun times, love chatting with all my sexy followers, love to flirt and have fun! sometimes the pics arent always me ! xx","@The_Sweeper999 ha ha bless15 followers","F5ABB5","0","1","1","True"
"andyhartleyuk","Mapping geek, ecologist, data lover. I use twitterfeed to autotweet UK wildlife Flickr pics. I then use Twitter Widgets HTML with expanded pics to practice id.","Robin: George Findlay has added a photo to the pool:

singing Robin . https://t.co/FZ2i5hcqLm","0084B4","C0DEED","1","1","True"
"norainacad","cis (she/her)/18/volleyball enthusiast/ i art sometimes/ qualified bird rider","i finally read blood of olympus and now that my children are all happy i can read the rest of my pile of books __","B7EEE4","0","1","1","True"
"Supreme_Cae","http://t.co/AHetDyR3sO|
Divergent.","Listening to the Faces mixtape and falling in love with Mac all over again.","0084B4","C0DEED","0","1","False"
"BaewonDanillo","I'm an instrument of God that can never stay in tune. 
GT: BaewonDanillo  
PSN: destined2fail
https://t.co/wt6XRuEa0h","Soon you will find your confidence misplaced. The answers are greater than we can imagine. I know you.","3B94D9","0","0","1","False"
"_CoveerGirl","IG:_Coveergirl SnapChat: coveergirl3","Cutting mfs off left and right ___","9266CC","0","1","1","True"
"faria1109","Legends don't need a bio :P esp those who cross the 'dm' limit \m/","@latchingonto @anotherfanatic ___ i'll make your PM come to this side of the world","0084B4","A8C7F7","0","0","True"
"harleygreen6","If I can make someone else's life better than mine wasn't a waste, Mott. @Kathlyn_U is my twin.","I always say ""Follow the heart and you'll find the way""  https://t.co/mifV4Zifu1","0084B4","C0DEED","0","0","True"
"MoElnadi","#SocialMedia evangelist | #Digital strategist | #Photographer | Early adopter of all things Tech | and a patient #Capricorn parent!","The old mantra of be everywhere will quickly be replaced with be where it matters to our business'. - Mike Stelzner #quote","1F98C7","0","0","0","True"
"BrookePoe5","","Lexy leaves for Costa Rica tomorrow. My mom, Bill, aunt, and uncle all leaving tomorrow for a week at Disney. It's cool. I'll stay here _","990000","DFDFDF","1","1","True"
"mixedupboy","El nmero 44 ruge nuestras vidas / Fetichista / Mi sueo es completar mi colecci_n de hielocos / R&B Junkie / Me dicen #elnoaprendolaleccion","That means, he's blocked once again from being #1 in the US. And next week there will be a new #1 called ""Hello"".","CC3366","FFFFFF","0","1","False"
"lolalissaa","Associate Publisher, Houston Style Magazine x  Manager, http://t.co/3f5p8xpvHb
                      Tweets = my own opinion. The End.","Multi Grammy Winning Artist and WETV Star Tina Campbell's ""An Evening with Tina Campbel... https://t.co/VrfVqY2ZC2 https://t.co/0VArarxKmf","0084B4","C0DEED","1","1","True"
"geeksandcleats","editor in chief of Geeks and Cleats LLC full-time blogger*professional binge watcher*batman enthusiast","I explained the origins of the meme and how MJ deserved it for being super douchey lol https://t.co/BR2GYKkCG5","F5ABB5","0","1","1","True"
"ConStar24","It's not our job to cater to the lowest common denominator. It's our job to raise it. - #TWW #BGN #NOC #INFJ I wanna be a TV writer when I grow up.","TV MVPs Oct 18th &amp; Oct 25: The Nerdy Gentlemen of theFlarrow-verse https://t.co/TpSUOaQRbi https://t.co/xlJtr1ZCXn","746269","0","1","1","True"
"HendrixBrett","You're only given a little spark of madness. You mustn't lose it. Robin Williams","@lockwood_austin @HGRedmond I still failed lol but came back home and made an A lol I blame the teacher","0084B4","C0DEED","0","1","False"
"RickyBerry123","","The secret of being a bore is to tell everything. - Voltaire #quote","0084B4","C0DEED","0","0","True"
"CBLJ12","","Just watched #towie @ITVBe @MissGeorgiakx &amp; @tommy_mallet are the most loyalist friends to people! Yes I no it's tv but I love them ha","0084B4","C0DEED","1","1","True"
"fearlesstrouble","She lost him but she found herself and somehow that was everything.","You and I walk a fragile line
I have known it all this time
But I never thought I'd live to see it break https://t.co/qqqVyGeXtN","E35FA1","FFFFFF","1","1","True"
"norbert_m","Friend. Maker. Product @Ustream. Originator @MindLikeCloud. Music producer @NA_Trance. Aviator.","All these lights and markings, each carrying a specific meaning _https://t.co/PgvbTkNT2f #aviation","2FC2EF","181A1E","0","1","False"
"DJD_ice","1 half of hardcore dj duo D-ICE & REALITY. Promoter of NOW THATS WHAT I CALL HARDCORE. Owner of http://t.co/KBEPldVBLV","Processed meat is bad for you?!?! Well fuck me there's a surprise. It'S filthy dirty and disgusting STOP EATING... https://t.co/IytR4bTQkI","0099B9","FFFFFF","0","0","True"
"Sam_Montalto","CC","@allycolumbo aye happy bday to my real day one_ 17 is a crappy age so live it up and get your license so we can go do illegal things ily__","FF03D9","0","1","0","False"
"naggerpagger","Its a great art to laugh at your own misfortune. 
Football clubs unlike Marriage are a life long commitment. 
UTC...FTP","Hoping for a Friday/ Sunday/ Monday Ko for the Coventry game as I'd made other plans for Saturday 7th","0084B4","C0DEED","0","1","False"
"trendymojo","","The Gospel Of Greed: How Sardar Biglari Paid Himself $34 Million Despite Lousy Fund Returns: Documents obtaine... https://t.co/ybXBT1LujD","0084B4","C0DEED","0","1","False"
"GFussell","I am married, the father of two children, and serve as the District Principal supporting Innovation and Technology in the Comox Valley School District.","And the Profound Learning Model gets students Future Ready.  #learn71 is working on this with help from @tomrudmik https://t.co/EoAujCMzVv","0084B4","C0DEED","0","0","True"
"roxane_mariee","heaven don't want me & hell's afraid I'll take over // rule your mind or it will rule you // ___","why can't you want me like the other boys do
they stare at me while I stare at youu","9266CC","0","1","1","True"
"HoneyBadger10","*frolicking*","Did you see the article about cancer causing hot dogs _ https://t.co/zJY4DpQVtJ","88253","D3D2CF","1","1","True"
