"Train Accuracy = 71.9999969006"
"Loss = 0.622181"
"name","description","tweet_text","link_color","sidebar_color","true label","predicted label","correct_prediction"
"FaheemCFC","Chelsea FC // Thibaut Courtois and Eden Hazard_ // 16 - instagram: faheembutt","The amount of people who think I'm Thibaut on my other acc___","3B94D9","C0DEED","0","1","False"
"MandiLynnOgle","Mommy to the most perfect babygirl, RayLynn Amelia!","Happy birthday to the cutest twins around __ @B_Dizzz and Jordan! https://t.co/DIowUEHmld","0084B4","C0DEED","1","1","True"
"AmiWinehouse","Step up in this muthafucka lookin' like a stick of dope, niggas steady shootin' all they shots but they be brickin' hoe.","The fact that Drake had his gun range trip documented and posted is really hilarious to me _","94D487","696969","1","1","True"
"mickbk","Journalist and producer with @camanpour on @cnni. Always open to a spicy taco. Views are my own, RT  endorsement, duh.","Fortune favors the funny in Guatemala election: https://t.co/E1Qa16AweK https://t.co/c8nvJn3VaN","128A8A","87BC44","0","0","True"
"Peggy_Kittyxxx","I'm a lady on the streets & a freak on the bed. #camgirl with a wet pussy and libido. My #usedpanties are for sale.","Lovely model mast_urabting outdoors in the backyard https://t.co/qkxpbwlw1o","61181F","0","1","1","True"
"courserepfelix","","their is an urgent matter dat needs the sincere attention of kano. our struggle is finally coming tru. we hv 2 meet 2moro, either b4 or aft","0084B4","C0DEED","0","1","False"
"lwtpeach","larry side acct // LOUIS","i've been thinking all day about how domestic h&amp;l's posts will be once they're out and it makes me tear up a lil (lot)","ABB8C2","FFFFFF","0","1","False"
"AmnahThunyan","CS 1993","The only difference between pointers of different data types is the data type of the variable
#ios_tu #ICON_TU","B40B43","0","1","1","True"
"Breyn2000","Spirit filled, born again, believer in Christ Jesus. Married for 20 years and will be for 20 more! Sole contributor to The Supernatural Truth in Christ Site.","#Satan #Exposed. Who he is, and who he isn't. https://t.co/0hUym9R3ym
Part 5 of the #AreDemonsReal Series. 
#supernaturaltruthinchrist","0084B4","C0DEED","0","0","True"
"TudoSobreQuase","","https://t.co/miYAuiSOD0 like and subscribe to the channel https://t.co/kq2jyk5VRW","3B94D9","0","1","1","True"
"BUFFAL0SOLDI3R","#DJ #Bartender #Family #Sports #Music #Irish #Scottish #EastCoast #LakeLife @BuffaloBills @BuffaloSabres @Cuse_MBB @AmerksHockey PSN: Buffalo-Irishman","@flicktures Didn't say I didn't love the man, but as a football player he was average. This team would currently be no better with him here.","9999","EEEEEE","0","0","True"
"itsme_dee","Cali girl living in Texas.","I think you should visit Austin again @LauraPrepon SXSW next year, perhaps. To celebrate the Stash Plan. ____ https://t.co/g1PoQNufYG","0099CC","FFF8AD","1","1","True"
"paul_ee","Be great.","Leave now to pick up packages? Or go home and work until 8pm? __","0084B4","C0DEED","0","1","False"
"queenfeminist","the ramblings of a politically aware teen https://t.co/Trvyljm2EJ_","If you want to, write something meaningful on your body and post a pic using the hashtag #MyBodyMyAgenda. Make your voice heard.","614051","FFFFFF","1","1","True"
"4_everlq","","EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens","0084B4","C0DEED","1","1","True"
"Shuntaraaa","Cole World","This lady say my name in every sentence when talking to me and say it a different way each time _","D91546","E3DB3F","1","0","False"
"TracyGreen84","British Actress","Also bumped into myself again twice! I hope mummy can see this and I'm making her proud. X https://t.co/eJfqf6H7IX","0D28B3","FFFFFF","1","1","True"
"bennettrfisher","","Day 115: Hello everyone!! Just want to take a moment and thank you all for the support on our_ https://t.co/1yM2S4ZSrQ","0084B4","C0DEED","0","0","True"
"mariafromdabloc","I cry a lot and its usually because of the Rangers. New Paltz '18","Adele is the only person on the planet that understands","4E0A70","FFFFFF","1","1","True"
"marrrriisoll","LOVER OF LIFE, LOVER OF CHRIST","This wan an improvement from all the other roasting videos https://t.co/PtI1NVcMdF","992266","0","1","1","True"
"jm_nicolee","you're alive & you can do so many incredible things with your life. don't let it go to waste_","It's been a good day just relaxing with Kamden instead of having a list of things to do, and go to work","0099CC","FFFFFF","1","1","True"
"kirstenjjp","Charity worker, podcast listener, over-analyser","Turn on BBC parliament if you enjoy MPs talking tampons, condoms and tax.","FF3300","86A4A6","1","1","True"
"frank_ligtvoet","Adoption in the news. Like FB pages Adoption News & Events, All Together Now Adoption, Stop Rehoming and NYS Citizens' Coalition for Children","Mirah Riben on 'Fair Adoption Laws' and first mothers @PriscillaStoneS @AdoptAuthor @AstridBeeMom  https://t.co/thcCJ2cLCs","0084B4","C0DEED","0","1","False"
"AndrewHasCats","I spent a lot of time standing in front of the microwave. Now I'm here.","UPDATES: We've officially locked down location at Buffalo Naval Park! Please share and help us make this film happen https://t.co/PNt9w1HENJ","0084B4","0","0","0","True"
"hopiaquenloveme","","EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens","0084B4","C0DEED","1","1","True"
"Tone_NvaGivinUp","God's First  Philippines 4:13 - I can do all things through Christ who strengthen me","Cause you know I love to turn you on. Girl let's do it to your favorite song, yeah. With the candles lit, and the lights low __","CC3366","0","0","1","False"
"andreafirth4","Friend of the Heavenly Host , I Honour the Father of Lights and Yeshua , HIS-STORY , I work with Autistic young people and I am also a wife and a mother .","So man women don't realise the SERPENT has had them carry , cover , and BE the MAN","9D582E","D9B17E","1","1","True"
"SLMckenzieee","You don't lose yourself being selflessyou find yourself. Be yourself.","Just posted a photo @ Whiteleaf and Brush Hill Nature Reserve https://t.co/ZMRhsmm3dQ","F01F1F","0","1","1","True"
"brofistarmy1","You just need time, everything's gonna be alright ","@dani_thomas You haven't to... but remember, that place is full of hurt and tears. If you want to go, you should take lot of wipes...","0","0","0","0","True"
"MellaDee_","http://t.co/ENMnTpkRG0 Bookings - tom.dodd@codaagency.com Management - Sarah@locketartists.com","@eats_everything the Metalheadz one is a winner but I'm gonna assume you've seen that. Vice stuff on Atlanta and Chicago are both great","0084B4","C0DEED","0","0","True"
"TheRoyalExpert","Royalist & historian | @crownchronicles founder | Press Sec @MonarchyFdn | UK Editor @APP_HomeOffice | Appeared in 'Harry at 30' | Penchant for wearing hats","@MichaelNorman74 oh wow, keen eye! Any pics of the product up close? Interested in his choice haha","3B94D9","0","1","1","True"
"Harrymyprince_1","","@onedirection Artist of the year #AMAs","0084B4","C0DEED","1","1","True"
"JerryHarte","Just this guy, you know.","to tell you the truth that is an awful lie. on number 5 at Copper Creek Golf Course in Farmington_ https://t.co/H1qtHkvui9","0000FF","87BC44","0","1","False"
"jakeksutton","Another average Joe saved by Jesus, trying to bring His Kingdom to everyday life and everyday people. Jesus is for Everyone.","Nieces are fun!  The bath time afterwards...well let's just say it was not as enjoyable for them :) https://t.co/IkqvaF12GG #nieceinvasion","8A8A8A","0","0","1","False"
"lills_baby","Houston til the death of me
As soon as you've given up, you've failed until than you haven't failed.","God don't love me. I prayed for these people to be dead by the time school started. They still fucking alive.","0084B4","C0DEED","1","0","False"
