"Train Accuracy = 63.9999985695"
"Loss = 0.657304"
"name","description","tweet_text","link_color","sidebar_color","true label","predicted label","correct_prediction"
"TudoSobreQuase","","https://t.co/miYAuiSOD0 like and subscribe to the channel https://t.co/oLxIAKxNIB","3B94D9","0","1","1","True"
"NotJustAThief","I'm more than just a great thief. Maybe someday you'll realize that.//21+MC//V1:@deanwsquirrel's fiance//MV//AU//DMs by invite only. #SupernaturalThief","@BrazenHunterDW @Em_winchester Bela got Emma into the booth and ordered orange for both of them and coffee for herself. She picked up &gt;","0084B4","C0DEED","1","1","True"
"AiiLabHOPIE","Smile - it will make you look better. Pray - it will keep you strong. Love - it will make you enjoy life.","EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens","0084B4","C0DEED","1","1","True"
"Jade_DappysGirl","need start sticking up for my self!!","Soooo wanna meet @TheDappy tomorrow!!! Be the best","F5ABB5","FFFFFF","1","0","False"
"amyisabellaxox","Disney Princess, unicorn obsessor, animal lover, coffee addict.","The best way to unwind and relax before 19 hours of flying _ https://t.co/ZOhaGFC4Mh","F5C4E5","FFFFFF","1","1","True"
"casersatz","Enthusiastic over gloomy music.  Z-List aGGro.  Beard-free since '83.","I'm so tired of the color vampire that sucks all the intensity out of modern music videos.  Feels like everything was shot inside a freezer.","2FC2EF","181A1E","0","0","True"
"carlybaby","The best things in life are unseen, that's why we close our eyes when we kiss, laugh and dream","@VintageAnnie11 never mind her I want some bloody whisky if it carries on haha!! Thank god for the vibrating bouncy chair is all I can say!","4FEAFF","8BB65D","0","1","False"
"RealTalk_365_","All I know is me ... be you and base all of your expectation off of you your feet follow your heart and your mind encounters greatness upon your journey","I think it's disgusting if you just showered and take a shit and think u still clean.. No go get yo ass back in the tub clean yo ass AGAIN!","0084B4","C0DEED","0","0","True"
"samiran1109","","Nick Jonas and Demi Lovato to Embark on Joint Tour in the U.S. and Canada - https://t.co/B3Bci6JdIy https://t.co/uIL42Oqdpa","0084B4","C0DEED","0","0","True"
"RaveenTheDream","Drink water and mind your business proud member. 
Parody Account.
Retweet =\= endorsement                                        
#BrownGirlsStayWinning","Everybody and they momma up here coughing and sneezing.","9999","FFFFFF","1","0","False"
"noii","chromatic aberration.
too much? try @noiicorp","""the unemployment rate doesnt distinguish between _ precarious, low-paid employment, and _ secure jobs and decent pay""","0000FF","87BC44","0","0","True"
"frankp316","I write about women's MMA and joshi puroresu and also my AccuRadio Song of the Day on my blog. Check out the link for more.","Is watching The Robin Hood of El Dorado (1936) on @tcm
https://t.co/7Tdgdi4vHy","0000FF","FFFFFF","0","1","False"
"sjubbfan","Mets, Jets, Isles, but most importantly St. John's Basketball. Peace, Love and #SJUBB","@pats4Iifebb Well Brandon Lafell and Brandon Marshall are 2 diff caliber players","0084B4","C0DEED","0","1","False"
"GrahamBM","Structural Reformist / Speaker / Writer

Author, Learning {Re}imagined 

#society #innovation #education #design #creativity #learning #edtech #popculture","Rovio slashes 213 jobs &amp; gets out of the education business #edtech 

https://t.co/7CsaJaIbco","0084B4","C0DEED","0","0","True"
"stcclyman","I can't resist that blond hair or those blue eyes.","Look at my lifetime crush and his luscious lips https://t.co/Pkx3RE7tRj","6482","0","0","1","False"
"pinkARMYbrat697","Im just a girl trying to get through life one day at a time...","The only reason cute guys go to Community College is so they can stay with there stupid girlfriends. #thesadtruth","0084B4","C0DEED","1","1","True"
"ZerboJulie","Consultant, Founder/Editor in Chief, @THEFASHIONLAW. info.thefashionlaw@gmail.com","Squad goals. (Sidney, Stella and Raf) https://t.co/4F511y6z9B","0084B4","C0DEED","1","1","True"
"TheRealDeeKay86","YouTuber / Fibre Planner / Entrepreneur / Gadget God / Writer / Photographer / Lyrical Poet / YouTube: http://t.co/6NokBdFMgW (was @KayKanabar)","Watch the @Halo #Halo5 #UK STREAM HERE https://t.co/pcffRK7wb8 @AceyBongos @majornelson @Xbox @xboxuk @Microsoft #Halo5Guardians","0084B4","0","1","1","True"
"NensiPepsi","It's halloween soon so meh....Let's be a little creppy hueheuhee......
ok I calmed down xD My bio changes a lot as ya can see ;D","MA PHONE MAY EXPLOSE FROM THE HOTNESS....but I dun mind
(;^-^)/ https://t.co/ZGxNNvg8GQ","9266CC","0","1","0","False"
"dens1984","Paralegal, News Junkie, Wine Lover, Animal Lover, Moderate Conservative. Supporter of Rubio, Carson and Fiorina #2A #DUMPTRUMP #tcot #defundpp","@janiczek_m @realDonaldTrump @RealBenCarson the man is insane. Legit","0084B4","C0DEED","1","1","True"
"KAT61687","I'm an indoor kid, I play videogames all the time.","Ugh concentration level is at 0% work needs to hurry up and be over._","2FC2EF","181A1E","1","0","False"
"LHowlettODPrism","Prism for OD, diversity, and strategic management, multi-linguist, triathlete, strategist, graphic meeting facilitator, musician, humanist, & learner.","Must read about this paradox. Diversity is for white people: The big lie behind a well-intended word https://t.co/wlgPIcHs1T via @Salon","0099B9","5ED4DC","0","0","True"
"ju_bernards","sp","2 new unfollowers and 1 new follower (hello! hello!) in the last day. Via https://t.co/YfJyhClOcb","F09527","FFFFFF","1","1","True"
"chaseveillon","","@RockstarSupport Please help! Signed up for the social club and now I can't access current player, cars, planes, or guns.","0084B4","C0DEED","0","0","True"
"MariaBarnes6","Self confessed Drama Queen! Loves her boys, drama and reading.","@Stickyribs1 Great burgers and ribs tonight. Nanchos to start lush! Cocktails also great-happy hour prices too!","0084B4","C0DEED","1","1","True"
"ScottyP922","Conor is everywhere","@kkalb123 LOLOL Aldo can't finish anybody anymore and he's going to take the King out in 2.","3B94D9","0","0","1","False"
"Disco_77","I tweet about Arsenal, Disco, House, DnB, Video Games and Movies - Self confessed Uber Geek with added drivel....","There is more security in the cinema and in this screen for the first showing of #SPECTRE than a Bond lair.","9999","EEEEEE","0","0","True"
"Ray_Constantino","Proud of who I am, Tegan and Sara fan, City and Colour loving, loyal kind of man :]","Thanks Jol Cruz for being so awesome and getting me a pure leaf!","0099CC","FFF8AD","0","0","True"
"realtula01","Still on eagles wing","Lego""@AyoMiideO_: And let the locking tummy process begin. _""","0084B4","C0DEED","0","0","True"
"hyuugaclan","canada / draws a lot / SKT, MARIN, SHIPHTUR, PIGLET, & ANIME (icon by @helioslilium) EMAIL: jununyarts@gmail.com SPAMTWIT: @explorerezreal","@ek93922 Ohhhh IT REALLY DOES LOOK A LOT LIKE IN AND OUT FROM THE PHOTO   And TYTY my friend drew it for me!!","3B94D9","FFFFFF","1","1","True"
"rainbovideo","*i transform into superior sector janitor x*","I've entered to win gear from @DiscMakers and @SamsonTech in the #StudioLife Sweepstakes! https://t.co/uP2mUQrDRc","0","FFFFFF","1","1","True"
"TotalTennisGeek","Licensed Georgia Attorney, Music Lover, Total Tennis Geek (I follow tennis every day, including YouTube replays) La 2da patria es mi Chile lindo! :)","@annegc1 @BenRothenberg And let's be honest, Rosol, like Soderling before him, does not like  Nadal himself. Not about rule violations.","0084B4","C0DEED","0","1","False"
"MadMistB","W101 enthusiast: Maddie (Life) | Olivia | Thomas | Leo | 18 |","the pretty skies tho o.o https://t.co/2PbVaKor74","4A913C","0","1","0","False"
