"Train Accuracy = 55.999994278"
"Loss = 0.660392"
"name","description","tweet_text","link_color","sidebar_color","true label","predicted label","correct_prediction"
"Jessman1515","Im just a 16 year old male who Love's to many youtubers to list, I'm always on vox gold.
Business: jessebizness@gmail.com
#SmileMore","Yessss! Finally @RomanAtwood made a hour long vlog time to sit back and relax","DD2E44","0","0","0","True"
"EannaInna","http://t.co/1IAN6XefFq","@GrahamWP_UK @mariagaidar Dear Maria, are are the best, right or wrong, as you are a woman, and not put politicians to blame women","0084B4","C0DEED","1","1","True"
"Dina_Barakatt"," _   _","I really do have deep trust issues with anything that is posted/circulated on the Internet and specially social media. I believe nothing.","7D1212","C0DEED","1","1","True"
"Bearrati","Life, My Dog, Sports, Marketing","Wow @DanBarreiroKFAN you make Flip live on with you words and thank you for sharing something so hard for you thank you!","DD2E44","0","0","1","False"
"CookeLuke","Dcfc fan","@RealCFrampton @NiallOfficial yes for the ram on the pick, COYRS!!!","0084B4","C0DEED","0","1","False"
"DanniMarieeeeee","why stress when you can pizza","Hocus Pocus and chill ?","57D9CC","57444D","1","1","True"
"JonMoulds","Half man half amazing, part time Jedi Knight. Peterborough London Paris Milan New York, but mainly Peterborough to be fair","@AdrianWallingto @pws63 @johnford1801 Cycling goal #2016 - When the #Charity send me there largest branded shirt it actually fits _ #nojoke","0084B4","C0DEED","0","1","False"
"JoshFin","Cleveland sports writer at Dawgs By Nature. DC resident, ECSU/GWU grad. US Navy Submarine veteran. Bookworm, foodie, and athlete. Cyber Jedi.","@BrownsBeat the Browns have an MRI machine?","0084B4","C0DEED","0","0","True"
"iamEngnrDre","Dnt judge me by looks;#Tush&Rugged. Living a Life of no regrets.Busy atm. 08063802515
#CEO RoyalDNA Foods #StructuralEngineer #UI","Check out the largest pink diamond to ever be auctioned, price tag starts at 15m: It's called... https://t.co/JilycmUwUo ff @iamEngnrDre","0084B4","C0DEED","0","1","False"
"Isaac_MVZ","[Hgo/MX] 23 yo. Alguien no tan extraordinario.","I'm at The Italian Coffe Company in Tulancingo, Hidalgo https://t.co/5viJZnziFI","0084B4","C0DEED","0","1","False"
"ashlynmmcgee","#LongLiveMell _","___ so glad you blanked the name out!  https://t.co/fIMBU4rl9Q","0084B4","C0DEED","1","0","False"
"Variousplace1","","EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens","0084B4","C0DEED","1","1","True"
"ryan_robertson_"," snapchat - ryanrobertson34 ","Hate when you have earphones really loud and its class but when the song changes you get a few seconds of some nippy fucking buzzing sound","0084B4","C0DEED","0","1","False"
"Jean_Lue","Just wait on it","I never really show a girl my love and affection until I feel like she's _ mine","E60E0E","FFFFFF","0","0","True"
"FresaLinda_","100%puertorican, love to dance and play guitar. Music means a lot to me. :) ____","i feel the tears going down my checks im trying so hard not to think of what the doctors keep saying but its hard","0084B4","C0DEED","1","1","True"
