"Train Accuracy = 69.9999988079"
"Loss = 0.630379"
"name","description","tweet_text","link_color","sidebar_color","true label","predicted label","correct_prediction"
"MrsWhappas","just me rambling through life.  Talk to me and I'll talk back","Lovely end to perfect day with the family :-) https://t.co/EIn8zbOG45","FF0000","65B0DA","1","0","False"
"AkibaCosplay","AkibaYellow.","@RiderMach ((Mach driver has shit car and bike support but it is too much))","0084B4","C0DEED","1","1","True"
"TehyaCheyenne","it's okay to love something a little too much, as long as it's real to you","How are you supposed to move on and get over things when everyone and everything around you is a constant reminder","10CF69","FFFFFF","1","1","True"
"fimyqoninihe","  I will teach you how to gain 500 - 1000 Twitter followers / Day, Click here   ( Visit my website on Twitter Profile  )  http://t.co/rStAi9XF4H","Hurry up and buy your followers now! get 10k Twitter Followers for $39!! go to https://t.co/drmvMlvwLJ","0084B4","C0DEED","1","1","True"
"fighter_grey","Martial Art world champion. Police officer in new york. 5x police kickboxing champion 38 years old. @riverroaming is my friend and student","@riverroaming * a couple hours later quinn walks to her car and sees a woman sitting on the hood, she frowns* hey get your ass of my car","0084B4","C0DEED","1","1","True"
"imblazzin","","all the boys at my school ugly and lame_","0084B4","C0DEED","1","1","True"
"CalPilk7","","If you are going to wear a regular tshirt then please wear it right and not tie it to be a crop top...","0084B4","C0DEED","1","1","True"
"MissLisanna","SassmasterPhotographerTwitch ModProfessional InsomniacFeline Admirer@eisdragongaming is bae","When you bullshit your Philosophy paper and get an 88 despite it being a page and a half short. _","93A644","EEEEEE","1","1","True"
"Alissamarie_56","MF_","I'm so done getting treated like shit and being talked down on all the fucking time.","9900FF","FFFFFF","1","0","False"
"annamana","World traveler (sky goddess) serving coffee for many years! My thoughts/tweets are my own and not those of my employer.","The terrorist attacks on Planned Parenthood are getting out of control. Tell the DOJ to step in. https://t.co/6okoOKP0dk","0000FF","0","1","1","True"
"jenn_naborczyk","","everything i do everyone thinks is wrong and im sick of it","0084B4","C0DEED","1","1","True"
"BreeOlco","Thinker","@cauemoura for you and me....oh baby, you and, me...","9999","EEEEEE","0","1","False"
"AdeWijayaa","","With ian, Vallent, and 7 others [pic]  https://t.co/wrgLCc8fpH","0084B4","C0DEED","0","0","True"
"WindwalkerHere","Creator of Kindle Nation Daily and BookGorilla","Romance, Love, Passion, Suspense, and a little bit of magic! Your Soul Was Made for Mine by C. L. Hunter... https://t.co/wnBaNRqwJY","0084B4","A8C7F7","0","1","False"
"TeeIsTheHellion","I have the right to scream just like a bird has to sing. [WARNING: My tweets are intolerable.] BPD made me do it.","@BleuLulu and I have jointly written a thesis on the art of cuddling. May I offer the link to our website? __ https://t.co/lske3aqN4r","0084B4","C0DEED","1","1","True"
"YadHamawe","They gon judge me anyway, so whatever  |SDSU|","I told her to watch The other woman and to come back to me on Wednesday so we can plot _","9D582E","181A1E","0","1","False"
"LittleLady_V","20 year old Mexicana. I think in shades of grey instead of black and white. Taking it day by day because change is on the way. Living, loving and working out _","@PapiSaysYes at first I thought this said, ""my dick is on drugs"" and I still don't know which is worse lol","0084B4","FFFFFF","1","1","True"
"taylor1994leigh","","I hate every one and everybody except my son lol he makes everything better","0084B4","C0DEED","1","1","True"
"motoroscoe","Stoner still fishing, Rossi still winning!","@ValentinoMossy Lorenzo only managed 6 laps last year! But if honest I don't think the pressure will get to him!","828485","C0DEED","0","1","False"
"Maiika","How did you find me?","as the full moon rises I can sense a lurking danger.
My wifi, it's turned into a monster and is off eating people! 
C'moon I want to youtube","D1A3F0","C0DEED","1","1","True"
"LoneWolverine69","","when my jodhpurs come in the mail https://t.co/9LdmhOMgdk","0","FFFFFF","0","1","False"
"TerriLAustin","Writer of the Rose Strickland Mystery series and Beauty and the Brit contemporary romance series. I love reality TV and sock monkeys. Yeah, sock monkeys.","Rumor Control: RHOA's Sheree Whitfield and Carlos King Alleged Dispute Clarified https://t.co/pPtbAdMmsa via @AllAboutTheTea_","6360","C0DEED","1","1","True"
"IslaRoe","","rising into the silvery air https://t.co/WQsK68Tx45","0084B4","C0DEED","1","1","True"
"heykmae","I have a love/hate relationship with myself.","@Applebees So, you've taken my two favorite things off the menu and left me with a crappy experience the last two times I've visited.","39CCC0","EEEEEE","1","1","True"
"cats_ass_grass_","ivy20brat spoiled by @DryBeaverDam","It also doesn't mean problems within that job are irrelevant and I ""might as well get over it""","0084B4","C0DEED","1","1","True"
"RebelRamon","Constant Knowledge Pursuant, Music/Film Enthusiast, Sports Fanatic, Repeated Odds Defier & Constant Dreamer #Huguenot #VCU Alumnus #ModernGenius","Senior yrbook this girl wrote ""thanks for being the brother I never had""...I spoke to her probably 3x in that 4 yrs I was so puzzled","0084B4","FFFFFF","0","0","True"
"aidyduffresne","manchester united v shawshank redemption","@Emmettmcdaid1 can't chat anymore Daniel and majellas road trip itv _","0084B4","C0DEED","0","1","False"
"MDNAQuestions","Tweeting Madonna-related questions.","60. Lead singles from the 90's #KeepOne https://t.co/0yfii4fNjR","0084B4","C0DEED","1","1","True"
"DJ_MarcB","#ClubDj x #MixtapeDj Instagram: @Dj_MarcB #GSU16 email: DjMarcB1@gmail.com CARPE DIEM #FuckYouMeanYouDontKnowDJMarcB","When the bread on low all my niggas on go __ new sauce for the week ___ #LostInTheSauce ft. @iamzipk ___ https://t.co/VGCf8fUm5d","5B2510","7F6262","0","0","True"
