"Train Accuracy = 50.0"
"Loss = 0.747075"
"name","description","tweet_text","link_color","sidebar_color","true label","predicted label","correct_prediction"
"MarkEOrtega","@NFL Digital Content Producer // Contributor @GrimyGoods // Freelancer about #boxing #MLB #musicfestivals. 

#athletics #TBbucs #nyknicks #stanford fan.","If I was in O'Brien's presser I'd ask why he was running Arian Foster in the fourth quarter of a blowout loss... #texans","0099CC","FFFFFF","0","0","True"
"Ashlee_Ketchum_","White girl phenomenon under the guide of @ThePhenomenalEE | YouTube Vlogger in training | Super Smash Brothers Addict | College Senior | 21 |","@PG_ESAM what's his best air move? Is it reliable against characters with good air game? I get juggled in the air way too much.","DD2E44","0","1","1","True"
"WelcomeMeBack","Harvard drop-out, deal finder, boss spreader.","https://t.co/eGdiZ6WiH4 #sale NEW BALANCE M997CCF CONNOISSEUR GUITAR PACK CHARCOAL/BURGUNDY MADE IN THE USA https://t.co/MFf5chj4om","0084B4","C0DEED","1","1","True"
"felipe92lopez","92 till infinity","@JaredEvan I think the world is ready for Jared Evan lol __","0084B4","C0DEED","0","1","False"
"juanvasquez1984","Slacker. I ramble about films and games and stuff. Videogames editor for @horrorcultfilms.","31 in the #52gamechallenge is Rivers of Alice (Wii U). Challenging point and click with a brilliant sound track. https://t.co/ZqQjX3p6RX","B40B43","CC3366","0","1","False"
"9Lawrence9","","THANK  YOU!     MY DEEP APPRECIATION.....I LOVE YOU MORE!!!!  KISS AND HUG!!! https://t.co/cigMHPRqgW","0084B4","C0DEED","0","0","True"
"Kaz4Wokingham","Independent candidate for Wokingham GE2015. It's 29 years since Redwood let banksters cream your kids future earnings. Lets get it back AND clear the debt.","@249542e279d24cf @daily_politics @BBCPolitics The see through it, too stupid and lazy  to stop it though https://t.co/sXYKHH1oy4","93A644","EEEEEE","0","1","False"
"GiiStayStrong","Me? I'm just a normal person with a crazy heart 

I'm directioner forever, too.
Dance? My life.

And remember, you're bigger than your problems. Always smile:)","And baby, no one else makes me feel like you.","0084B4","C0DEED","1","0","False"
"markoos16","","@JasonGregor Do you think the NHL will re evaluate the way they review goals and the angles they use after last nights failure??","0084B4","C0DEED","0","1","False"
"TheThugDuck","come as you are | |","I swear some people only come to school to piss all over the toilet seats","9266CC","C0DEED","0","1","False"
"JuniusRandolph","Digital Producer @stltoday. Subtle shade slinger. Card-carrying #FutureHive member. @MedillSchool mafia. RTs  endorsements. Opinions are mine. IG: juniuscaesar","I'm at the front and center on Levo. Making a profile here is a must! @levoleague #levofrontandcenter https://t.co/tnUZxr5O9T","3B94D9","C0DEED","0","1","False"
"maliuhh","socially awkward 20 something. part time retail clerk, full time dreamer.","If you're cute and nice to me, I have a crush on you","186090","181830","1","0","False"
"BenNight41","Whatever you like, it's not a problem at all. 9/1/15  #ChargerNation #ForeverRoyal #20 #EDM #MustFollow","Greg Hardy you a good player and all but don't get in the face of Dez Bryant. Learn your place mane.","CFB929","0","0","1","False"
"KendraBryson","","The German Classics of the Nineteenth and Twentieth Centuries Volume VIII by Var https://t.co/2UIsExls3h https://t.co/pNX9gzNhGp","0084B4","C0DEED","1","0","False"
"BookwormGhost","Giovanna. Full time disaster, part time mouse with a marshmallow heart.","I feel so tiny and defenseless","0084B4","C0DEED","1","0","False"
"LadySpeech","Honey. Queen. Warrior. Student. Lover. Black. Teacher. Priestess. MC. Performance Artist. Medicine Woman. Oracle. Healer. Goddess. Ladyspeech,com","Depression and the Black Superwoman Syndrome https://t.co/cbm7GUoePH","9266CC","FFFFFF","1","0","False"
"bethanymatchett","","@OllieBeavis shame on the boyfriends, brothers and dads _","0084B4","FFFFFF","1","1","True"
"Gabeepie","ew","Give me the syllabus on your relationship","263836","C0DEED","1","1","True"
"SuzanneShaffer","College Prep Expert, Blogger, Author, Love helping parents navigate the college maze (also enjoying grandparenthood at http://t.co/LLc0Thew1y)","7 Essay apps to help with the #college #essay https://t.co/InrPVWxERu","1A5E59","DCE0E0","1","1","True"
"blurtsmum","Graphic Overlord: Project Isabella Graphic Workshop. Clip art and graphical resources for creative design, game programming as well as  education and business.","The Gentle and Visual Guide to Startup Marketing https://t.co/2PjMmjdEvu","664DAB","FFFFFF","1","1","True"
"battlethetide","sorry friend but unfortunately the TARDIS cannot translate stupidity :/","oh man i cant even buy the tickets for the tour i'll be doing a test","0091FF","FFFFFF","1","1","True"
"so0fetch","I'm a mouse, duh.","this taxi driver has music taste_ come on vouge let your body move to the music __","66BBCC","FFFFFF","1","1","True"
"The_Loofa","They call me The Loofa | varsity swimmer | fmoi @the_loofa | free","@mirandaa_rosee you fucking up its supposed to be on yo ass","0084B4","C0DEED","0","1","False"
"tristanbaileyyy","Surfer, traveller, in love with life and adventures in life!!","@elina_m94 Can you help me spread the word about my app, Scope? Find out more: https://t.co/rZgZtQ2fJT","2BACE0","0","0","0","True"
"areebavevo","somehow, i'm funnier on the internet.","the third chapter of head over heels has been updated! https://t.co/uYAVU6QH1X","DD2E44","0","0","1","False"
"kevdawg14","Saint Xavier University/Class of 2019/Here to learn, party, and make money!!","Newest tattoo and I don't think I could be any more happy with it!_ https://t.co/2HJKq08DP6","0084B4","C0DEED","0","1","False"
"CoreTentacle","RIP @atKasey 6/7/2015","@TmarTn 
tmartn stop pls, you will get addicted and you will end up losing everything","4A913C","0","1","0","False"
"ConsueloBido","","broher and sister teen sex scandal https://t.co/VmExhdR2jj https://t.co/fSNeadgnTl","0084B4","C0DEED","1","1","True"
"melissachessman","Health & Wellness Business Manager | Coach | Speaker | Mentor | Facebook Marketer | Forever, a natural approach to being healthy and looking after yourself","Do you want to be there next time and be part of this amazing experience? If so, message me. https://t.co/dDTWNXkG81","94D487","0","1","1","True"
"_this_now","","@ImpactGroupDT @38_degrees Universality as a reflection of national identity, separate from state and of progressive public interest.","0084B4","C0DEED","0","1","False"
"lalosboxing","Business Inquires : LalosBoxingUpdates@gmail.com Also Check Out @LalosBoxing on Youtube,FaceBook & Instagram. Just a Boxing Fan Bring You The Latest Updates","@Main_Events @KrusherKovalev @hurrymartyn @AdonisSuperman @yvonmichelGYM put pics of the emails and tag them","0084B4","C0DEED","0","0","True"
"PrincipalUMS","#teamUMS Tech-loving Principal @ Union Middle School by day. Comic book reader, reality TV watcher, and self proclaimed pop culture expert by night.","A quiet academic quad with #TeamUMS student leadership leading an activity on the background. Beautiful day. https://t.co/CD8pFW8ZWX","EB1D6F","FFFFFF","0","1","False"
"Itz_MegelynBarb","My name is Meaghan but Megelyn is fine with me . Aspiring Fashion Designer, & ***MOST IMPORTANTLY*** I LOVE Nicki Minaj!!!! Always Have, Always Will ","Not in the mood.... like no lie... I'm a human being not a piece of meat __#turnedoff","A65D5D","FFFFFF","1","1","True"
"Lampett88","Roadhouse","@pooley118 @CovTel_CCFC yeah theyre on the sunday which works out fine doubt theyll be on the telly anyway","0084B4","C0DEED","0","0","True"
"stafford_evy","","It's brads 16th tomorrow and I'm more excited than he is____","0084B4","C0DEED","1","1","True"
"meghan_galliger","steeeeephen _ 2.25.15","I obsess over my boyfriend and I'm not sorry cause if you were the one dating him u would too","9266CC","0","1","1","True"
"court_janew","instagram:courtneywhite0","Who died and made you the queen of bullshit, bore off ___","2D147D","FFFFFF","1","0","False"
"elbertos","","$SPY flatlining.  vol squeeze before the close?","0084B4","C0DEED","1","1","True"
"LukeThomas89","Paper! Snow!...A GHOST!","""I'm not racist, but..."" then launching into a tirade about a Muslim couple watching American Sniper in the cinema, who 'smelt funny' and...","0084B4","FFFFFF","0","1","False"
"GGlasz","This is my dog Titus","Our lady bitches are way sexier then North Scott lady bitches, and they about to whoop lancer booty cause we have bad bitches.","0084B4","C0DEED","0","0","True"
